country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy,faixa_gdp,faixa_renovavel
Croatia,2012,HRV,4331592.0,78321270784.0,720.258,0.289,75.978,0.329,20.778,0.09,0.85,0.376,341.832,-10.32,-0.843,1692.037,7.329,517.131,2.24,,0.0,0.0,0.0,21.152,8.367,18.02,10.59,12.09,-7.256,-6.854,20222.289,1.118,-8.776,-7.004,1230.494,5.33,16805.686,72.795,50.331,83.105,-6.107,-1.826,28.066,579.464,2.51,6479.386,-6.039,-1.152,4137.096,17.92,23.702,32.041,3.62,-3.875,-0.619,13.262,1117.372,4.84,3061.8,45.703,15.141,4.949,0.15,14.799,1214.334,5.26,3416.604,49.669,16.895,7.43,41.232,,,,0.0,0.0,,0.0,,-10.386,-4.334,37.4,133.9,0.58,8634.263,-10.466,-1.083,2138.981,9.265,5.477,42.697,0.3,0.09,0.0,73.115,0.127,20.778,0.0,69.205,0.85,0.0,0.342,2444.829,87.595,4.949,0.15,14.799,1214.334,5.26,3416.604,49.669,16.895,1654.745,0.006,0.007,0.0,0.0,1.522,0.0,0.008,63.555,0.347,0.901,76.184,0.33,208.099,3.116,1.029,Baixo PIB,Baixa
Croatia,2013,HRV,4308854.0,77479518208.0,11.189,0.037,84.925,0.366,30.17,0.13,0.932,0.381,242.294,7.134,0.523,1822.306,7.852,561.634,2.42,,0.0,0.0,0.0,17.348,8.173,17.82,13.95,14.52,9.679,8.478,22296.646,1.24,-3.335,-2.428,1083.815,4.67,16330.912,70.368,33.477,73.244,-5.445,-1.528,26.538,468.802,2.02,6158.933,-12.736,-2.282,3629.253,15.638,14.48,27.623,3.38,78.248,10.235,23.498,2000.532,8.62,5453.36,61.792,24.458,72.452,10.906,25.705,2153.705,9.28,5965.734,66.523,26.756,3.87,21.717,,,,0.0,0.0,,0.0,,-3.804,-1.423,35.978,53.378,0.23,8349.673,0.83,0.077,2168.111,9.342,1.649,37.448,0.401,0.13,0.0,33.852,0.101,30.17,0.0,93.121,0.932,0.0,0.418,3237.52,96.073,72.452,10.906,25.705,2153.705,9.28,5965.734,66.523,26.756,369.343,0.024,0.031,2.321,0.01,7.137,0.072,0.032,57.352,0.508,1.41,120.682,0.52,327.192,3.728,1.467,Baixo PIB,Baixa
Croatia,2014,HRV,4283968.0,77088243712.0,-6.345,-0.023,79.999,0.343,37.349,0.16,1.19,0.357,207.589,-4.215,-0.331,1755.633,7.521,553.225,2.37,,0.0,0.0,0.0,17.634,7.834,17.39,13.44,13.999,-0.067,-0.064,22411.172,1.245,-2.413,-1.698,817.0,3.5,16029.382,68.669,26.042,71.524,-11.501,-3.052,23.486,233.428,1.0,5482.233,-5.608,-0.877,3445.621,14.761,7.44,24.462,2.79,4.459,0.901,24.398,2103.19,9.01,5695.295,67.039,25.413,6.603,1.634,27.339,2320.279,9.94,6381.791,73.958,28.476,3.95,22.714,,,,0.0,0.0,,0.0,,4.684,1.685,37.663,30.346,0.13,8791.516,-3.328,-0.311,2108.142,9.031,0.967,39.228,0.525,0.16,0.0,30.934,0.124,37.349,0.0,122.636,1.19,0.0,0.547,3137.278,96.009,6.603,1.634,27.339,2320.279,9.94,6381.791,73.958,28.476,211.743,0.065,0.095,9.337,0.04,22.243,0.298,0.099,41.115,0.568,1.978,170.403,0.73,461.619,5.432,2.06,Baixo PIB,Baixa
Croatia,2015,HRV,4254821.0,78221434880.0,-17.994,-0.062,66.053,0.281,63.457,0.27,2.4,0.309,253.333,-6.337,-0.477,1655.643,7.044,542.914,2.31,,0.0,0.0,0.0,20.533,7.739,18.04,11.25,12.36,-5.196,-4.989,21392.176,1.164,2.497,1.715,876.653,3.73,16542.156,70.384,33.156,77.328,3.094,0.727,24.212,282.033,1.2,5690.559,-3.436,-0.507,3350.024,14.254,10.667,26.601,2.85,-29.041,-7.189,17.21,1501.826,6.39,4044.778,56.8,18.908,-24.207,-6.703,20.636,1767.407,7.52,4850.021,66.844,22.672,6.79,37.639,,,,0.0,0.0,,0.0,,3.889,1.465,39.127,51.706,0.22,9195.953,-3.957,-0.357,2038.595,8.674,1.956,42.987,0.847,0.27,0.0,61.128,0.321,63.457,0.0,198.954,2.4,0.0,0.93,2644.06,91.02,-24.207,-6.703,20.636,1767.407,7.52,4850.021,66.844,22.672,62.802,0.059,0.154,14.102,0.06,36.244,0.533,0.169,9.086,0.167,2.144,188.022,0.8,503.993,7.111,2.356,Baixo PIB,Baixa
Croatia,2016,HRV,4223748.0,80230187008.0,-95.813,-0.269,2.786,0.012,101.805,0.43,3.407,0.012,255.943,7.473,0.526,1792.468,7.571,615.567,2.6,,0.0,0.0,0.0,20.602,7.992,18.15,12.62,13.322,4.077,3.711,22428.08,1.181,2.449,1.724,1008.583,4.26,17071.955,72.108,33.756,76.119,4.259,1.031,25.244,376.443,1.59,5976.572,-10.23,-1.458,3029.45,12.796,12.599,26.648,3.23,7.221,1.134,18.343,1621.782,6.85,4342.903,54.279,19.364,7.505,1.987,22.623,1979.285,8.36,5356.125,66.244,23.881,5.53,30.468,,,,0.0,0.0,,0.0,,0.424,0.166,39.293,16.573,0.07,9302.916,3.272,0.284,2120.778,8.958,0.555,41.479,1.377,0.43,0.0,62.69,0.531,101.805,0.0,326.06,3.407,0.0,1.454,2987.868,94.731,7.505,1.987,22.623,1979.285,8.36,5356.125,66.244,23.881,14.454,0.021,0.175,16.573,0.07,41.54,0.555,0.185,27.371,0.571,2.715,239.124,1.01,642.837,8.003,2.866,Baixo PIB,Baixa
Croatia,2017,HRV,4192468.0,82748776448.0,-46.081,-0.005,1.513,0.006,126.417,0.53,4.495,0.007,257.846,-39.732,-3.008,1088.343,4.563,326.776,1.37,,,,,11.62,4.814,18.74,11.79,12.439,0.056,0.053,22608.02,1.145,4.789,3.453,1113.902,4.67,18023.051,75.561,39.61,79.72,14.868,3.753,28.997,737.036,3.09,6916.373,,,,,26.209,30.593,3.04,-22.543,-4.219,14.125,1266.557,5.31,3369.026,45.038,14.902,-14.961,-3.401,19.222,1698.284,7.12,4584.969,60.39,20.28,6.95,37.086,,,,0.0,0.0,,0.0,,6.893,2.708,42.002,50.09,0.21,10018.335,,,,,1.781,44.313,1.678,0.53,0.0,21.829,0.301,126.417,0.0,400.199,4.495,0.0,1.77,2812.186,94.783,-14.961,-3.401,19.222,1698.284,7.12,4584.969,60.39,20.28,20.078,0.034,0.209,19.082,0.08,49.957,0.679,0.221,18.709,0.489,3.204,286.228,1.2,764.274,10.178,3.381,Baixo PIB,Baixa
Croatia,2018,HRV,4160488.0,84978688000.0,4862.697,0.309,75.678,0.315,161.039,0.67,4.945,0.321,197.786,-6.895,-0.315,1021.095,4.248,348.517,1.45,,,,,10.701,4.328,18.94,13.55,13.804,3.563,3.377,23593.492,1.155,-5.239,-3.959,906.144,3.77,17210.01,71.602,27.823,72.944,-8.064,-2.338,26.658,540.802,2.25,6407.509,,,,,16.605,27.158,2.68,45.097,6.25,20.374,1850.744,7.7,4897.137,56.827,20.756,41.759,7.336,26.558,2350.686,9.78,6383.48,72.177,27.056,5.39,28.458,,,,0.0,0.0,,0.0,,-3.11,-1.306,40.695,16.825,0.07,9781.406,,,,,0.517,41.458,2.138,0.67,0.0,27.492,0.46,161.039,0.0,513.831,4.945,0.0,2.178,3256.83,98.16,41.759,7.336,26.558,2350.686,9.78,6383.48,72.177,27.056,-4.828,-0.011,0.198,16.825,0.07,47.63,0.517,0.202,10.914,0.329,3.533,322.078,1.34,849.204,9.889,3.599,Baixo PIB,Baixa
Czechia,1970,CZE,9795750.0,85688639488.0,,,,,,,,,,1.236,5.268,44046.957,431.473,,,,,,,,81.893,,,,4.221,21.339,53785.727,6.149,3.949,19.823,,,53269.441,521.814,,99.04,9.851,0.719,8.012,,,817.957,,,,,,1.521,,42.804,1.516,5.057,174.597,1.71,516.281,,0.96,42.804,1.516,5.057,0.0,0.0,516.281,,0.96,,,,0.0,0.0,0.0,0.0,0.0,,0.0,20.2,13.836,82.329,,,8404.527,,,,,,15.626,,,,,,,,,,,,,526.872,42.804,1.516,5.057,,,516.281,,0.96,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1971,CZE,9816554.0,90161725440.0,,,,,,,,,,4.186,18.061,45793.504,449.534,,,,,,,,81.187,,,,5.092,26.83,56404.84,6.141,5.426,28.315,,,56040.957,550.129,,99.355,24.243,1.943,9.955,,,1014.103,,,,,,1.798,,-29.369,-1.485,3.572,123.057,1.208,363.88,,0.645,-29.369,-1.485,3.572,0.0,0.0,363.88,,0.645,,,,0.0,0.0,0.0,0.0,0.0,,0.0,10.095,8.311,90.64,,,9233.353,,,,,,16.37,,,,,,,,,,,,,553.701,-29.369,-1.485,3.572,,,363.88,,0.645,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1972,CZE,9851274.0,94933131264.0,,,,,,,,,,-1.426,-6.408,44981.617,443.126,,,,,,,,79.578,,,,0.568,3.144,56525.215,5.866,0.541,2.979,,,56145.809,553.108,,99.329,8.594,0.855,10.81,,,1097.371,,,,,,1.941,,4.636,0.166,3.738,128.308,1.264,379.406,,0.671,4.636,0.166,3.738,0.0,0.0,379.406,,0.671,,,,0.0,0.0,0.0,0.0,0.0,,0.0,9.412,8.531,99.171,,,10066.822,,,,,,17.809,,,,,,,,,,,,,556.845,4.636,0.166,3.738,,,379.406,,0.671,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1973,CZE,9900301.0,99378511872.0,,,,,,,,,,-2.149,-9.525,43796.777,433.601,,,,,,,,77.406,,,,0.596,3.319,56580.559,5.637,0.698,3.86,,,56257.691,556.968,,99.429,9.824,1.062,11.872,,,1199.206,,,,,,2.119,,-14.478,-0.541,3.197,109.189,1.081,322.869,,0.571,-14.478,-0.541,3.197,0.0,0.0,322.869,,0.571,,,,0.0,0.0,0.0,0.0,0.0,,0.0,12.426,12.323,111.494,,,11261.708,,,,,,19.904,,,,,,,,,,,,,560.165,-14.478,-0.541,3.197,,,322.869,,0.571,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1974,CZE,9960863.0,104186945536.0,,,,,,,,,,-0.37,-1.605,43369.367,431.996,,,,,,,,76.301,,,,1.072,6.007,56839.598,5.434,0.687,3.825,,,56299.605,560.793,,99.05,21.923,2.603,14.475,,,1453.212,,,,,,2.557,,68.27,2.182,5.379,182.615,1.819,539.99,,0.95,68.27,2.182,5.379,0.0,0.0,539.99,,0.95,,,,0.0,0.0,0.0,0.0,0.0,,0.0,2.535,2.827,114.321,,,11477.027,,,,,,20.192,,,,,,,,,,,,,566.171,68.27,2.182,5.379,,,539.99,,0.95,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1975,CZE,10025718.0,110000275456.0,,,,,,,,,,2.135,9.223,44008.711,441.219,,,,,,,,74.872,,,,4.085,23.128,58778.789,5.357,4.127,23.143,,,58243.77,583.936,,99.09,14.485,2.097,16.572,,,1652.949,,,,,,2.812,,-0.275,-0.015,5.364,180.935,1.814,535.022,,0.91,-0.275,-0.015,5.364,0.0,0.0,535.022,,0.91,,,,0.0,0.0,0.0,0.0,0.0,,0.0,10.342,11.824,126.145,,,12582.107,,,,,,21.406,,,,,,,,,,,,,589.3,-0.275,-0.015,5.364,,,535.022,,0.91,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1976,CZE,10088047.0,114359902208.0,,,,,,,,,,1.951,8.606,44589.91,449.825,,,,,,,,74.262,,,,2.788,16.429,60044.199,5.297,3.0,17.517,,,59620.344,601.453,,99.294,10.405,1.724,18.296,,,1813.656,,,,,,3.021,,-20.287,-1.088,4.276,143.338,1.446,423.849,,0.706,-20.287,-1.088,4.276,0.0,0.0,423.849,,0.706,,,,0.0,0.0,0.0,0.0,0.0,,0.0,5.697,7.187,133.331,,,13216.777,,,,,,22.012,,,,,,,,,,,,,605.729,-20.287,-1.088,4.276,,,423.849,,0.706,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1977,CZE,10144498.0,118223716352.0,,,,,,,,,,2.161,9.723,45300.199,459.548,,,,,,,,73.451,,,,3.289,19.92,61673.676,5.292,3.056,18.379,,,61100.316,619.832,,99.07,13.646,2.497,20.793,,,2049.682,,,,,,3.323,,36.03,1.541,5.816,193.898,1.967,573.355,,0.93,36.03,1.541,5.816,0.0,0.0,573.355,,0.93,,,,0.0,0.0,0.0,0.0,0.0,,0.0,4.62,6.16,139.491,,,13750.438,,,,,,22.295,,,,,,,,,,,,,625.648,36.03,1.541,5.816,,,573.355,,0.93,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1978,CZE,10195871.0,123116437504.0,,,,,,,,,,0.39,1.791,45247.609,461.339,,,,,,,,72.72,,,,1.399,8.754,62221.516,5.153,1.478,9.159,,,61690.785,628.991,,99.147,12.052,2.506,23.299,,,2285.141,,,,,,3.673,,-6.965,-0.405,5.411,179.484,1.83,530.733,,0.853,-6.965,-0.405,5.411,0.0,0.0,530.733,,0.853,,,,0.0,0.0,0.0,0.0,0.0,,0.0,3.486,4.862,144.353,,,14158.032,,,,,,22.754,,,,,,,,,,,,,634.403,-6.965,-0.405,5.411,,,530.733,,0.853,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1979,CZE,10241207.0,124798623744.0,,,,,,,,,,0.03,0.14,45060.938,461.478,,,,,,,,71.981,,,,1.057,6.707,62600.953,5.137,0.849,5.338,,,61938.887,634.329,,98.942,12.197,2.842,26.141,,,2552.507,,,,,,4.077,,25.301,1.369,6.78,223.899,2.293,662.068,,1.058,25.301,1.369,6.78,0.0,0.0,662.068,,1.058,,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.632,2.356,146.71,,,14325.444,,,,,,22.884,,,,,,,,,,,,,641.109,25.301,1.369,6.78,,,662.068,,1.058,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1980,CZE,10270060.0,126921728000.0,,,,,,,,,,-3.097,-14.293,43542.602,447.185,,,,,,,,72.03,,,,-3.162,-20.274,60451.035,4.891,-3.245,-20.587,,,59760.301,613.742,,98.857,15.189,3.971,30.111,,,2931.945,,,,,,4.85,,4.623,0.313,7.094,233.592,2.399,690.728,,1.143,4.623,0.313,7.094,0.0,0.0,690.728,,1.143,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-6.996,-10.264,136.446,,,13285.758,,,,,,21.978,,,,,,,,,,,,,620.836,4.623,0.313,7.094,,,690.728,,1.143,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1981,CZE,10283841.0,126726004736.0,,,,,,,,,,-0.406,-1.814,43307.828,445.371,,,,,48252.496,496.221,,72.274,,,,-0.743,-4.61,59921.703,4.863,-0.588,-3.611,,,59329.082,610.131,,99.011,0.32,0.096,30.207,,,2937.375,,,,,,4.902,,-14.089,-0.999,6.094,200.411,2.061,592.615,,0.989,-14.089,-0.999,6.094,0.0,0.0,592.615,,0.989,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-1.387,-1.893,134.553,,,13083.881,,,,,,21.835,,,,,,,,,,,,,616.225,-14.089,-0.999,6.094,,,592.615,,0.989,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1982,CZE,10293692.0,124767551488.0,,,,,,,,,,0.776,3.454,43601.941,448.825,,,1.053,5.225,48713.91,501.446,,73.698,,,,-1.172,-7.221,59162.891,4.881,-0.994,-6.065,,,58683.156,604.066,,99.189,5.927,1.79,31.998,,,3108.481,,,,,,5.254,,-18.971,-1.156,4.938,162.235,1.67,479.728,,0.811,-18.971,-1.156,4.938,0.0,0.0,479.728,,0.811,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-8.405,-11.309,123.244,,,11972.737,,,,,,20.237,,,,,,,,,,,,,609.005,-18.971,-1.156,4.938,,,479.728,,0.811,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1983,CZE,10298165.0,126785028096.0,,,,,,,,,,-0.562,-2.524,43337.938,446.301,,,1.63,8.175,49486.559,509.621,,73.167,,,,0.16,0.973,59231.66,4.811,0.074,0.45,,,58701.348,604.516,,99.105,17.326,5.544,37.542,,,3645.479,,,,,,6.155,,-0.898,-0.044,4.894,160.708,1.655,475.213,,0.802,11.078,0.523,5.461,19.421,0.2,530.32,,0.895,,,,0.568,0.568,19.421,0.2,55.107,,0.093,-2.086,-2.57,120.673,,,11717.93,,,,,,19.783,,,,,,,,,,,,,609.977,-0.898,-0.044,4.894,,,475.213,,0.802,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1984,CZE,10299713.0,129617870848.0,,,,,,,,,,1.884,8.408,44147.805,454.71,,,1.473,7.506,50207.918,517.127,,72.142,,,,3.332,20.325,61196.082,4.863,3.049,18.432,,,60482.098,622.948,,98.833,6.442,2.418,39.96,,,3879.744,,,,,,6.34,,-21.571,-1.056,3.838,126.023,1.298,372.648,,0.609,36.765,1.893,7.354,120.295,1.239,713.986,,1.167,,,519.5,2.948,3.516,120.295,1.239,341.338,,0.558,6.302,7.605,128.278,,,12454.549,,,,,,20.352,,,,,,,,,,,,,630.302,-21.571,-1.056,3.838,,,372.648,,0.609,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1985,CZE,10302326.0,132537131008.0,,,,,,,,,,-2.171,-9.874,43178.195,444.836,,,-1.223,-6.327,49581.055,510.8,,70.44,,58.121,9.203,0.192,1.208,61297.793,4.765,-0.511,-3.181,,,60157.984,619.767,,98.141,22.781,9.103,49.063,,,4762.371,,,,,,7.769,,28.737,1.103,4.941,162.196,1.671,479.613,2.875,0.782,60.347,4.389,11.743,232.666,2.397,1139.806,4.124,1.859,,,93.462,3.286,6.802,232.666,2.397,660.193,4.124,1.077,-1.879,-2.41,125.868,,,12217.417,,,,,,19.931,,,,,,,,,,,,5641.542,631.51,28.737,1.103,4.941,,,479.613,,0.782,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1986,CZE,10302678.0,136190033920.0,,,,,,,,,,-0.452,-2.012,42981.434,442.824,,,-0.209,-1.07,49475.539,509.731,,69.348,,60.606,9.491,1.115,7.044,61979.355,4.689,-0.679,-4.209,,,59747.395,615.558,,96.399,5.671,2.782,51.846,,,5032.284,,,,,,8.119,,12.268,0.606,5.547,182.089,1.876,538.434,3.095,0.869,97.271,11.253,22.995,596.835,6.149,2231.963,10.146,3.601,,,156.529,10.646,17.448,596.835,6.149,1693.529,10.146,2.732,-3.956,-4.98,120.888,,,11733.676,,,,,,18.932,,,,,,,,,,,,5882.548,638.553,12.268,0.606,5.547,,,538.434,,0.869,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1987,CZE,10302081.0,139350917120.0,,,,,,,,,,-1.163,-5.152,42483.82,437.672,,,-0.555,-2.827,49204.035,506.904,,66.999,,62.196,9.521,2.302,14.702,63410.016,4.688,0.007,0.044,,,59755.094,615.602,,94.236,9.085,4.71,56.556,,,5489.765,,,,,,8.658,,31.397,1.742,7.289,239.272,2.465,707.525,3.963,1.116,64.062,14.658,37.653,1038.722,10.701,3654.915,17.205,5.764,,,74.028,12.916,30.364,1038.722,10.701,2947.39,17.205,4.648,0.402,0.486,121.374,,,11781.512,,,,,,18.58,,,,,,,,,,,,6037.227,653.255,31.397,1.742,7.289,,,707.525,,1.116,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1988,CZE,10304147.0,142237368320.0,,,,,,,,,,1.172,5.129,42973.047,442.801,,,-2.391,-12.122,48017.707,494.781,,67.488,,64.334,9.805,0.438,2.858,63674.707,4.613,0.126,0.777,,,59818.516,616.379,,93.944,0.637,0.36,56.916,,,5523.626,,,,,,8.675,,-14.848,-1.082,6.207,203.704,2.099,602.352,3.263,0.946,5.689,2.082,39.735,1146.723,11.816,3856.195,18.367,6.056,,,10.42,3.164,33.528,1146.723,11.816,3253.843,18.367,5.11,-3.882,-4.712,116.662,,,11321.841,,,,,,17.781,,,,,,,,,,,,6243.506,656.114,-14.848,-1.082,6.207,,,602.352,,0.946,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1989,CZE,10304498.0,144679288832.0,,,,,,,,,,-3.85,-17.05,41317.008,425.751,,,-4.253,-21.041,45974.176,473.741,,66.942,,65.131,10.241,-3.066,-20.114,61720.621,4.396,-3.322,-20.473,,,57829.645,595.905,,93.696,3.2,1.821,58.738,,,5700.205,,,,,,9.235,,-21.725,-1.348,4.858,159.445,1.643,471.477,2.523,0.764,1.049,0.36,40.095,1205.105,12.418,3890.98,19.066,6.304,,,5.095,1.708,35.236,1205.105,12.418,3419.503,19.066,5.54,-4.496,-5.245,111.417,,,10812.43,,,,,,17.518,,,,,,,,,,,,6320.637,636.0,-21.725,-1.348,4.858,,,471.477,,0.764,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Czechia,1990,CZE,10301190.0,146168283136.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,-18.745,-79.807,33582.961,345.944,4564.521,47.02,-10.909,-51.682,40971.82,422.059,75.51,63.274,61.58,62.27,11.389,-14.034,-89.256,53075.812,3.741,-14.819,-88.305,4710.135,48.52,49275.941,507.601,77.919,92.841,3.904,2.293,61.031,36.889,0.38,5924.631,,,,,0.61,11.163,,-29.337,-1.425,3.433,112.608,1.16,333.269,1.863,0.628,-2.24,-0.951,39.143,1334.797,13.75,3799.87,22.081,7.159,-0.69,-1.12,1.345,0.474,35.71,1222.189,12.59,3466.602,20.218,6.531,-9.685,-10.791,100.626,108.725,1.12,9768.352,,,,,1.799,18.405,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6044.933,546.744,-29.337,-1.425,3.433,112.608,1.16,333.269,1.863,0.628,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Czechia,1991,CZE,10303359.0,130869280768.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-8.392,-29.031,30758.275,316.914,4425.741,45.6,-6.544,-27.621,38282.422,394.438,75.622,63.683,57.77,60.3,12.117,-8.981,-49.105,48298.723,3.803,-9.379,-47.607,4569.383,47.08,44645.07,459.994,78.076,92.435,-3.508,-2.141,58.89,36.881,0.38,5715.587,,,,,0.63,11.834,,-6.202,-0.213,3.22,105.791,1.09,312.535,1.808,0.647,-3.819,-1.498,37.645,1283.077,13.22,3653.652,21.924,7.565,-2.53,-4.379,-3.6,-1.285,34.425,1177.286,12.13,3341.117,20.116,6.918,-16.333,-16.435,84.191,106.761,1.1,8171.207,,,,,1.824,16.918,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5852.46,497.639,-6.202,-0.213,3.22,105.791,1.09,312.535,1.808,0.647,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Czechia,1992,CZE,10310956.0,131887431680.0,,0.02,1.928,0.02,0.0,0.0,0.0,0.004,,-6.624,-20.991,28699.816,295.923,4258.577,43.91,-7.367,-29.059,35435.969,365.379,74.361,61.27,56.01,59.05,12.226,-2.946,-14.66,46841.379,3.662,-3.465,-15.94,4403.083,45.4,43066.254,444.054,76.884,91.941,14.537,8.561,67.451,36.854,0.38,6541.634,,,,,0.644,13.966,,28.742,0.926,4.146,135.778,1.4,402.067,2.371,0.858,3.41,1.28,38.925,1323.835,13.65,3775.124,23.116,8.059,-3.04,-5.428,0.973,0.335,34.76,1188.057,12.25,3371.128,20.745,7.197,-4.169,-3.51,80.681,107.652,1.11,7824.805,,,,,1.88,16.705,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5726.918,482.979,30.568,0.945,4.166,135.778,1.4,403.996,2.371,0.862,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Czechia,1993,CZE,10318915.0,133712371712.0,114.466,0.023,4.132,0.043,15.506,0.16,0.273,0.009,,-2.718,-8.043,27898.268,287.88,4193.271,43.27,-2.102,-7.682,34664.188,357.697,73.751,60.109,56.57,58.67,12.25,-0.839,-4.05,46412.75,3.582,-1.252,-5.559,4313.438,44.51,42494.316,438.495,75.865,91.557,2.196,1.481,68.932,38.764,0.4,6680.135,,,235.819,2.433,0.682,14.393,,-2.354,-0.098,4.048,132.766,1.37,392.301,2.335,0.845,3.86,1.509,40.434,1372.237,14.16,3918.436,24.135,8.443,-2.1,-3.712,3.078,1.07,35.829,1223.966,12.63,3472.197,21.527,7.481,1.242,1.002,81.684,81.404,0.84,7915.913,,,135.331,1.396,1.432,17.055,0.514,0.16,0.0,,0.514,15.506,0.0,49.806,0.273,0.0,0.107,5685.675,478.929,10.603,0.439,4.605,148.271,1.53,446.239,2.608,0.961,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
